unidade_orcamentaria;codigo_sigcon;codigo_uniao;codigo_plano_de_trabalho;codigo_siafi;sei;instrumento;titulo;proponente;concedente;esfera_concedente;objeto;situacao;tipo_de_contrapartida;data_assinatura;data_publicacao;inicio_vigencia;termino_vigencia;valor_proponente_r;valor_concedente_r;valor_total_convenio_r;fim_vigencia_inicial;inteiro_teor_do_instrumento_transferegov;inteiro_teor_do_instrumento_sigcon;ta_1;ta_2;ta_3;ta_4;ta_5;ta_6;ta_7;ta_8;ta_9;ta_10;ta_11;ta_12;ta_13;ta_16;ta_17;ta_20;ta_21;ta_22
1231;TE - 202544540004/2 - SEAPA;0;18019;9480534;1570.01.0000415/2025-35;Transferências Especiais;Transferência Especial - 202544540004 - Rafael Simões - SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTERIO DA FAZENDA;Federal;Apoio à empreendimentos rurais de uso coletivo com a aquisição de microtrator, equipamentos para laticínios, laboratórios de fitopatologia e de inseminação artificial.;VIGENTE;Sem contrapartida;22/08/2025;22/08/2025;22/08/2025;01/01/2029;0,0;306900,0;306900,0;01/01/2029;;https://drive.google.com/file/d/1DWYztjjm9m9ehBqCwPWLW4mqqbL1s2OK/view;;;;;;;;;;;;;;;;;;
1231;TE - 202544540004 - SEAPA;0;18018;9480383;1570.01.0000416/2025-08;Transferências Especiais;Transferência Especial - 202544540004 - Rafael Simões - SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTERIO DA FAZENDA;Federal;Estruturação da Empresa de Assistência Técnica e Extensão Rural do Estado de Minas Gerais;VIGENTE;Sem contrapartida;22/08/2025;22/08/2025;22/08/2025;01/01/2029;0,0;297000,0;297000,0;01/01/2029;;https://drive.google.com/file/d/1VWajZ8TmuOjSHQg9s1C8RcD9XO-3o9HT/view;;;;;;;;;;;;;;;;;;
1231;TE - 202439760007 - SEAPA;0;17029;9445624;1570.01.0000328/2024-59;Transferências Especiais;Transferência Especial - 202439760007 - Emidinho Madeira - SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTERIO DA FAZENDA;Federal;Transferência Especial para desenvolvimento do ¿Programa Nosso Mel¿, que tem por  principal finalidade aquisição de equipamentos para apicultura.;VIGENTE;Sem contrapartida;08/05/2024;08/05/2024;03/12/2024;03/06/2027;0,0;610730,0;610730,0;03/06/2027;;https://drive.google.com/file/d/1KncZPE4G6TD4-sGN7c8LlvzhL4Wvpbmu/view;;;;;;;;;;;;;;;;;;
1231;TE - 202439760007 - EMATER/SEA;0;17252;9447502;1570.01.0000327/2024-86;Transferências Especiais;Transferência Especial - 202439760007 - Emidinho Madeira - SEAPA/EMATER;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTERIO DA FAZENDA;Federal;Transferência Especial para custeio do ¿Programa Mais Genética¿, que tem por principal finalidade atender os pequenos produtores rurais do Sul e Sudoeste de Minas, através da EMATER.;VIGENTE;Sem contrapartida;08/05/2024;08/05/2024;18/12/2024;03/06/2028;0,0;900000,0;900000,0;03/06/2028;;;;;;;;;;;;;;;;;;;;
1231;TE - 202339760002 - SEAPA;0;15223;9389641;1500.01.0166761/2023-39;Transferências Especiais;Transferência Especial - 202339760002 - EMIDINHO MADEIRA - SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA ECONOMIA;Federal;Aquisição de equipamentos para apicultura.;VIGENTE;Sem contrapartida;29/05/2023;30/06/2023;30/06/2023;31/12/2027;0,0;600000,0;600000,0;30/06/2024;;https://drive.google.com/file/d/16_IOIiO43lU_-og6HYa51Ylvug8z12kG/view;;;;;;;;;;;;;;;;;;
1231;TE -  202440640006 - EMATER/SE;0;17249;9447499;1570.01.0000353/2024-63;Transferências Especiais;Transferência Especial - 202440640006 - Rogério Correia - SEAPA/EMATER;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTERIO DA FAZENDA;Federal;Transferência Especial para aquisição de Sementes de Feijão - EMATER;VIGENTE;Sem contrapartida;19/02/2024;19/02/2024;18/12/2024;03/06/2027;0,0;100000,0;100000,0;03/06/2027;;;;;;;;;;;;;;;;;;;;
1231;MB 975553/2025;975553;18032;9479195;1230.01.0004482/2025-04;Convênio de Entrada;MB 975553/2025 - Apoio ao desenvolvimento da cadeia da apicultura no estado de Minas Gerais;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;Federal;Apoio ao desenvolvimento da cadeia da apicultura no estado de Minas Gerais;VIGENTE;Contrapartida;09/09/2025;11/09/2025;09/09/2025;09/09/2027;14661,95;668500,0;683161,9500000001;09/09/2027;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=975553&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;MB 956183/2024;956183;16964;9440827;1230.01.0001278/2024-88;Convênio de Entrada;SEAPA x Ministério da Agricultura e Pecuária - Fomento da agricultura irrigada em Minas Gerais;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;Federal;Fomento da agricultura irrigada em Minas Gerais por meio da difusão de tecnologias para produtores rurais;VIGENTE;Contrapartida;29/08/2024;03/09/2024;29/08/2024;29/08/2026;16234,84;764000,0;780234,8400000001;29/08/2026;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=956183&Usr=guest&Pwd=guest;https://drive.google.com/file/d/1CQGb-PEM-vnpK-vOFIcUk5GAEpJaDw76/view;;;;;;;;;;;;;;;;;;
1231;MB 947562/2023;947562;16155;9410110;1230.01.0005726/2023-81;Convênio de Entrada;Aquisição de máquinas e equipamentos para a melhoria da infraestrutura básica rural;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Federal;Aquisição de maquinários e equipamentos;VENCIDO;Contrapartida;26/12/2023;27/12/2023;27/12/2023;27/12/2025;159743,81;7635402,369999999;7795146,180000001;27/12/2025;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=947562&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;MB 909791/2021;909791;13871;9322361;1230.01.0003884/2021-60;Convênio de Entrada;MB 909791/2021 - SEAPA x MAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;Federal;Apoio ao desenvolvimento da cadeia da apicultura no estado de Minas Gerais.;VENCIDO;Contrapartida;24/12/2021;28/12/2021;24/12/2021;09/02/2024;10130,0;490000,0;500130,0;24/12/2023;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=909791&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;MB 909460/2020;909460;12905;9271592;1230.01.0007962/2020-52;Convênio de Entrada;Aquisição de equipamentos agrícolas para modernizar infraestrutura rural mineira;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;Federal;Aquisição de equipamentos agrícolas, de modo a melhorar e modernizar a infraestrutura rural dos municípios mineiros atendidos pelo projeto.;VENCIDO;Contrapartida;31/12/2020;19/01/2021;31/12/2020;31/12/2023;13000,0;477500,0;490500,0;30/08/2022;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=909460&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;MB 909456/2020;909456;13206;9283109;1230.01.0007903/2020-93;Convênio de Entrada;Aquisição de maquinas agrícola;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA AGRICULTURA, PECUÁRIA E ABASTECIMENTO;Federal;Aquisição de maquinas agrícolas.;VENCIDO;Contrapartida;31/12/2020;19/01/2021;31/12/2020;31/12/2023;40816,4;1901000,0;1941816,4;30/08/2022;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=909456&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;MB 906044/2020;906044;13082;9276568;1230.01.0007482/2020-14;Convênio de Entrada;Aquisição e distribuição de kits de Irrigação para produtores ruais;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL;Federal;Aquisição e distribuição de kits de Irrigação para produtores rurais do Estado de Minas Gerais.;VENCIDO;Contrapartida;31/12/2020;12/01/2021;12/01/2021;12/01/2024;31376,63;1500000,0;1531376,63;12/07/2022;https://discricionarias.transferegov.sistema.gov.br/voluntarias/ConsultarProposta/ResultadoDaConsultaDePropostaDetalharProposta.do?idProposta=906044&Usr=guest&Pwd=guest;;;;;;;;;;;;;;;;;;;
1231;CV 11744/2024;0;17342;9447775;1230.01.0005803/2024-3;Convênio de Entrada;CV 11744 - SEAPA x CODEMGE;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;COMPANHIA DE DESENVOLVIMENTO DE MINAS GERAIS;Estadual;Promover o desenvolvimento econômico e o fortalecimento do setor agropecuário no Estado de Minas Gerais;VIGENTE;Sem contrapartida;30/12/2024;30/12/2024;30/12/2024;30/05/2026;0,0;5024872,589999999;5024872,589999999;30/05/2026;;https://drive.google.com/file/d/1Yepo9SRxTGtH6t6Wd5a-HuKbC9qTLCub/view;;;;;;;;;;;;;;;;;;
1231;AC 029/2025;0;18245;9484244;1500.01.0458796/2025-24;Acordo/Ajuste;Acordo judicial - Reparação relativa ao rompimento da barragem de Fundão - Fortalecimento dos Serviços de Inspeção Municipais - Projeto SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Fortalecimento dos Serviços de Inspeção Municipais;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;03/10/2025;06/12/2030;0,0;10716535,82;10716535,82;06/12/2030;;https://drive.google.com/file/d/1UaHHHHBtoBxzo1Kf_we_Dlvorj2Rr8Nt/view;;;;;;;;;;;;;;;;;;
1231;AC 028/2025;0;18242;9484158;1500.01.0458783/2025-84;Acordo/Ajuste;Acordo judicial - Reparação relativa ao rompimento da barragem de Fundão - Circuitos De Comercialização E Mercados Institucionais - Projeto SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Circuitos De Comercialização E Mercados Institucionais ;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;03/10/2025;06/12/2030;0,0;2048623,4;2048623,4;06/12/2030;;https://drive.google.com/file/d/1drDs9yUz9uH23A_Owm3_HoeW6V0_WtV0/view;;;;;;;;;;;;;;;;;;
1231;AC 027/2025;0;18229;9484152;1500.01.0458769/2025-74;Acordo/Ajuste;Acordo judicial - Arranjo Produtivo Local Projeto Apicultura - Projeto SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Arranjo Produtivo Local Projeto Apicultura.;VIGENTE;Sem contrapartida;25/10/2024;06/11/2024;03/10/2025;06/12/2030;0,0;3500000,0;3500000,0;06/12/2030;;https://drive.google.com/file/d/1lkLAIzttNs0lIHUuW8GhYwBYydzwuQn-/view;;;;;;;;;;;;;;;;;;
1231;AC 020/2025;0;17955;9474703;1500.01.0311460/2025-29;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Adequação de infraestrutura em áreas rurais.;VIGENTE;Sem contrapartida;25/10/2024;06/12/2024;07/08/2025;06/12/2030;0,0;114000000,0;114000000,0;06/12/2030;;https://drive.google.com/file/d/1YogRfbjqKCe930Ye8shmUGs-YNmMm1aQ/view;;;;;;;;;;;;;;;;;;
1231;AC 017/2025;0;17774;9470658;1500.01.0233060/2025-95;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Promoção de regularização fundiária rural.;VIGENTE;Sem contrapartida;25/10/2024;06/12/2024;12/06/2025;06/12/2044;0,0;3629681,6;3629681,6;06/12/2044;;https://drive.google.com/file/d/1z0N1vROciV_ps-eWgUyVZ3LCmQJ1K1qI/view;;;;;;;;;;;;;;;;;;
1231;AC 008/2025;0;17497;9456616;1500.01.0094561/2025-24;Acordo/Ajuste;Acordo judicial: Reparação relativa ao rompimento da barragem de Fundão - Projeto  SEAPA;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;SAMARCO MINERAÇÃO S.A.;Privada;Atualização e realização de novos estudos de Zoneamento Ambiental Produtivo em sub-bacias hidrográficas da bacia do rio Doce. ;VIGENTE;Sem contrapartida;25/10/2024;06/12/2024;06/12/2024;06/12/2044;0,0;9500000,0;9500000,0;06/12/2044;;https://drive.google.com/file/d/1Ozk5LvnAC0NWE9sPvv77VnGN8i0erDyN/view;;;;;;;;;;;;;;;;;;
1251;TE - 202544460005/5 - PMMG;0;18357;9491792;1570.01.0000529/2025-6;Transferências Especiais;Transferência Especial - 202544460005/5 - Pedro Aihara - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de coletes balísticos para a Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/08/2025;25/08/2025;25/08/2025;01/01/2029;0,0;990000,0;990000,0;01/01/2029;;;;;;;;;;;;;;;;;;;;
1251;TE - 202544460005/4 - PMMG;0;18352;9490290;1570.01.0000791/2025-68;Transferências Especiais;Transferência Especial - 202544460005/4 - Pedro Aihara - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de viaturas para o 22º Batalhão de Polícia Militar (22º BPM) e para o Centro de Motomecanização e Intendência (CMI), localizados no município de Belo Horizonte;VIGENTE;Sem contrapartida;12/11/2025;12/11/2025;12/11/2025;01/01/2029;0,0;1386000,0;1386000,0;01/01/2029;;;;;;;;;;;;;;;;;;;;
1251;TE - 202544460005/3 - PMMG;0;18132;9481203;1570.01.0000531/2025-07;Transferências Especiais;Transferência Especial - 202544460005/3 - Pedro Aihara - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de eletroeletrônicos para o Centro Odontológico (CODONT) da Polícia Militar do Estado de Minas Gerais;VIGENTE;Sem contrapartida;25/08/2025;25/08/2025;25/08/2025;01/01/2029;0,0;316800,0;316800,0;01/01/2029;;https://drive.google.com/file/d/1rXXQviTAKSW7cIXYTAVKhKN6DgE3oRdJ/view;;;;;;;;;;;;;;;;;;
1251;TE - 202544460005/2 - PMMG;0;18131;9481188;1570.01.0000533/2025-50;Transferências Especiais;Transferência Especial - 202544460005/2 - Pedro Aihara - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de equipamentos de informática para unidades da Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/08/2025;25/08/2025;25/08/2025;01/01/2029;0,0;514800,0;514800,0;01/01/2029;;https://drive.google.com/file/d/1QWnkcNbiJkMXUJkTqQnpCR21knc0mv1m/view;;;;;;;;;;;;;;;;;;
1251;TE - 202544460005 - PMMG;0;18130;9481157;1570.01.0000536/2025-66;Transferências Especiais;Transferência Especial - 202544460005 - Pedro Aihara - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de mobiliários para unidades da Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/08/2025;25/08/2025;25/08/2025;01/01/2029;0,0;851400,0;851400,0;01/01/2029;;https://drive.google.com/file/d/1QWnkcNbiJkMXUJkTqQnpCR21knc0mv1m/view;;;;;;;;;;;;;;;;;;
1251;TE - 202544390015/2 - PMMG;0;18128;9480868;1570.01.0000439/2025-66;Transferências Especiais;Transferência Especial - 202544390015/2 - Nikolas Ferreira - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de armamento para a Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/08/2025;25/08/2025;25/08/2025;01/01/2029;0,0;1980000,0;1980000,0;01/01/2029;;https://drive.google.com/file/d/1yMXaoVTanb4JJOzpfBFUwFnO7li4MuQv/view;;;;;;;;;;;;;;;;;;
1251;TE - 202544390015 - PMMG;0;18083;9480867;1570.01.0000440/2025-39;Transferências Especiais;Transferência Especial - 202544390015 - Nikolas Ferreira - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de viaturas para unidades do serviço de inteligência da Polícia Militar do Estado de Minas Gerais;VIGENTE;Sem contrapartida;21/08/2025;21/08/2025;21/08/2025;01/01/2029;0,0;742500,0;742500,0;01/01/2029;;https://drive.google.com/file/d/1rtD5DowUOv1xdUZv1ndWP6aMKsfPaj3A/view;;;;;;;;;;;;;;;;;;
1251;TE - 202543660024 - PMMG;0;18082;9480869;1570.01.0000470/2025-05;Transferências Especiais;Transferência Especial - 202543660024 - Duda Salabert - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de uma viatura da Polícia Militar destinada à patrulha de prevenção à violência doméstica, município de Conselheiro Lafaiete/MG;VIGENTE;Sem contrapartida;27/08/2025;27/08/2025;27/08/2025;01/01/2029;0,0;198000,0;198000,0;01/01/2029;;https://drive.google.com/file/d/17BwKfldDB8BhQRXDoh-rUE6JDrFM9_IQ/view;;;;;;;;;;;;;;;;;;
1251;TE - 202543430007/2 - PMMG;0;18109;9480820;1570.01.0000480/2025-26;Transferências Especiais;Transferência Especial - 202543430007/2 - Delegada Ione - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de viaturas para a Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;02/09/2025;02/09/2025;02/09/2025;01/01/2029;0,0;594000,0;594000,0;01/01/2029;;https://drive.google.com/file/d/1WRZd2MRutsr1EzSAFUpdhT8sJ4ofDdZM/view;;;;;;;;;;;;;;;;;;
1251;TE - 202543430007 - PMMG;0;18106;9480819;1570.01.0000483/2025-42;Transferências Especiais;Transferência Especial - 202543430007 - Delegada Ione - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de armamento para unidade da Policia Militar do Estado de Minas Gerais no município de Matias Barbosa.;VENCIDO;Sem contrapartida;27/08/2025;27/08/2025;27/08/2025;01/01/2026;0,0;50490,0;50490,0;01/01/2026;;https://drive.google.com/file/d/1aVKpbid679IMsVKlpsJpoIH9zQ5iADm1/view;;;;;;;;;;;;;;;;;;
1251;TE - 202543020020 - PMMG;0;18085;9480818;1570.01.0000362/2025-11;Transferências Especiais;Transferência Especial - 202543020020 - Ana Pimentel - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de viatura para a 33ª Cia da Polícia Militar de Matias Barbosa/MG.;VENCIDO;Sem contrapartida;27/08/2025;27/08/2025;27/08/2025;01/01/2026;0,0;326700,0;326700,0;01/01/2026;;https://drive.google.com/file/d/1XDV3eNwO0FcePERW3bVNP8948cq9XHMg/view;;;;;;;;;;;;;;;;;;
1251;TE - 202542670003 - PMMG;0;18110;9480812;1570.01.0000466/2025-16;Transferências Especiais;Transferência Especial - 202542670003 - Cleitinho - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de equipamentos para 7º Companhia Independente de Policiamento Especializado de Divinópolis MG.;VIGENTE;Sem contrapartida;20/08/2025;20/08/2025;20/08/2025;01/01/2029;0,0;297000,0;297000,0;01/01/2029;;https://drive.google.com/file/d/1qf8Ay0sWtNFfo9AtIJxNelE5tNH1fYpR/view;;;;;;;;;;;;;;;;;;
1251;TE - 202539240002/3 - PMMG;0;18349;9490297;1570.01.0000790/2025-95;Transferências Especiais;Transferência Especial - 202539240002/3 - Junio Amaral - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de equipamentos de informática destinados à Diretoria de Tecnologia e Sistemas (DTS) da Polícia Militar do Estado de Minas Gerais, sediada em Belo Horizonte, com a finalidade de fortalecer a infraestrutura tecnológica e os sistemas corporativos que dão suporte às atividades operacionais e finalísticas da Corporação.;VIGENTE;Sem contrapartida;14/11/2025;14/11/2025;14/11/2025;01/01/2029;0,0;198000,0;198000,0;01/01/2029;;;;;;;;;;;;;;;;;;;;
1251;TE - 202539240002/2 - PMMG;0;18362;9490938;1570.01.0000788/2025-52;Transferências Especiais;Transferência Especial - 202539240002/2 - Junio Amaral - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de armamento para o Centro de Material Bélico da Polícia Militar do Estado de Minas Gerais, localizado no município de Belo Horizonte/MG;VIGENTE;Sem contrapartida;14/11/2025;14/11/2025;14/11/2025;01/01/2029;0,0;712800,0;712800,0;01/01/2029;;https://drive.google.com/file/d/110CaCMI90Gk7PznLjJOT3aog43WuQEmo/view;;;;;;;;;;;;;;;;;;
1251;TE - 202539240002 - PMMG;0;18084;9481106;1570.01.0000424/2025-83;Transferências Especiais;Transferência Especial - 202539240002 - Junio Amaral - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de armamento para o Centro de Material Bélico (CMB) da Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;25/09/2025;25/09/2025;25/09/2025;01/01/2029;0,0;594000,0;594000,0;01/01/2029;;https://drive.google.com/file/d/1yqap0n2MlEfqeYQ1dM0wAnZFp9cCxcjA/view;;;;;;;;;;;;;;;;;;
1251;TE - 202527550004/2 - PMMG;0;18093;9481099;1570.01.0000511/2025-62;Transferências Especiais;Transferência Especial - 202527550004/2 - Dimas Fabiano - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de equipamentos para a Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;12/09/2025;12/09/2025;12/09/2025;01/01/2029;0,0;198000,0;198000,0;01/01/2029;;https://drive.google.com/file/d/1R7_EP3G6i_iSA1U-CiBJC2DGMWwFnuFo/view;;;;;;;;;;;;;;;;;;
1251;TE - 202527550004 - PMMG;0;18090;9481074;1570.01.0000510/2025-89;Transferências Especiais;Transferência Especial - 202527550004 - Dimas Fabiano - PMMG;POLICIA MILITAR DO ESTADO DE MINAS GERAIS;MINISTERIO DA FAZENDA;Federal;Aquisição de viaturas para o Centro de Motomecanização e Intendência da Polícia Militar do Estado de Minas Gerais.;VIGENTE;Sem contrapartida;15/09/2025;15/09/2025;15/09/2025;01/01/2029;0,0;1283040,0;1283040,0;01/01/2029;;https://drive.google.com/file/d/1Z8vA1fA9kuPQA1agl8qVJVPb7G-aoqDB/view;;;;;;;;;;;;;;;;;;
